"SITECODE","AWSNO","SDATE","SHOUR","DRYTMP","NETRAD","RAIN","SOLAR","STMP10","STMP30","WDIR","WETTMP","WSPEED","ALBGRD","ALBSKY","SURWET","SWATER","SWATER_T","DRYTMP_RH","RH","SWATER_VWC","Year"
"T06",1,2002-02-19,1,6.83,-15.4,0,0,5.05,5.8,260.5,5.26,6.18,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,2,6.95,-12.8,0,0,5.11,5.81,266.3,5.49,5.56,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,3,7.32,-10.6,0,0,5.2,5.82,262.8,5.81,5.59,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,4,7.57,-12.6,0,0,5.24,5.82,261.2,5.8,5.85,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,5,7.61,-8.4,0,0,5.29,5.81,263.8,5.9,5.8,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,6,7.66,-13.7,0,0,5.32,5.82,275.4,5.86,5.41,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,7,7.89,-7.1,0,0,5.34,5.82,277.6,5.91,4.75,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,8,8.11,-4.1,0,14.4,5.37,5.81,285.8,6.04,5.5,3.8,14.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,9,8.26,38.5,0,88.1,5.46,5.84,285.8,6.31,5.43,22.8,79.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,10,9.01,144.6,0,239.5,5.65,5.86,285.4,6.85,5.26,62.1,217.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,11,9.38,107.5,0,181.5,5.89,5.82,292.4,6.95,5.43,44.1,176.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,12,10.09,178.4,0,298,6.12,5.82,292.2,7.42,5.05,74.2,285.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,13,9.94,83.4,0,148.5,6.37,5.9,280.4,7.33,4.42,35.8,147.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,14,9.48,32.7,0,66.8,6.44,5.91,270.7,6.94,4.38,16.3,69,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,15,9.7,64.1,0,124.8,6.41,5.91,266.1,7.02,4.08,30.8,126.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,16,9.48,16.3,0,42.3,6.49,5.92,261.3,7.18,3.99,10,43.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,17,9.09,3.2,0,19.8,6.43,5.97,261.5,7.27,5.27,4.6,20,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,18,8.23,-9.6,0.2,1.4,6.39,6.01,251.2,7.13,4.84,0,0.5,26.8,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,19,7.73,-8.6,1.6,0,6.36,6.05,242.9,6.9,4.91,0,0,43.2,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,20,7.62,-5.4,1.8,0,6.33,6.1,236.2,7,5.43,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,21,8.38,-4.9,1.6,0,6.34,6.12,253.4,7.65,6.41,0,0,21.3,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,22,9.16,-5.5,1,0,6.41,6.16,262.6,8.1,8.5,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,23,9.37,-5.8,1.2,0,6.47,6.16,264.2,8.31,9.19,0,0,59.8,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-19,24,9.55,-8.4,1.8,0,6.5,6.17,266.3,8.54,8.87,0,0,23,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,1,9.68,-8.1,1.4,0,6.59,6.19,265.4,8.71,8.14,0,0,3.3,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,2,9.73,-10.5,0.4,0.1,6.66,6.21,263.3,8.78,7.43,0,0,39.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,3,9.98,-8.1,0,0,6.68,6.24,267,8.9,7.02,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,4,9.82,-7.1,1,0,6.75,6.26,273.8,8.99,6.27,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,5,9.24,-28,1,0,6.82,6.31,292.8,7.81,6.74,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,6,8.63,-44.3,0,0,6.75,6.33,296,6.7,4.49,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,7,7.95,-40.5,0,0,6.65,6.36,287.5,5.9,3.83,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,8,7.46,-19.5,0,11.1,6.53,6.43,296.9,5.43,3.4,2.4,10,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,9,7.24,12.2,0,30.9,6.46,6.44,291.5,5.21,3.86,7,31.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,10,7.55,90.1,0,155.6,6.43,6.45,296.2,5.16,4.55,39.3,143,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,11,8.54,181.2,0,285.2,6.49,6.49,287.1,5.38,6.47,74.9,270.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,12,7.64,201.2,0.2,309,6.62,6.5,289,5.07,6.57,81.6,307.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,13,8.34,230,0,362.3,6.78,6.5,289.3,5.31,6.84,94.8,360.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,14,8.29,168.8,0,295.5,6.89,6.51,287.1,4.97,7.48,71.9,279.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,15,8.15,86,0,155,6.91,6.51,282.1,4.84,7.37,38.1,151.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,16,6.58,34.1,0.8,93.2,6.86,6.5,296.3,4.53,6.72,22.4,90.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,17,4.9,6.6,0.8,41.6,6.71,6.53,312.8,3.15,6.18,8.9,37.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,18,3.43,-38,0,2,6.49,6.51,325.7,2.42,4.45,0,1.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,19,4.09,-39.4,0,0,6.26,6.52,348.4,2.09,5.44,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,20,3.83,-55.3,0,0,6.08,6.5,342.2,1.5,4.52,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,21,3.38,-49.5,0,0,5.85,6.49,324.8,1.32,3.46,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,22,4.33,-14.3,0,0,5.63,6.48,339.1,2.36,4.45,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,23,4.04,-25.3,0.2,0,5.49,6.45,8,2.72,6.25,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-20,24,3.17,-25.9,0,0,5.43,6.41,8.1,2.01,6.06,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,1,2.64,-42.7,0,0,5.34,6.4,3.5,1.33,5.4,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,2,1.98,-58,0,0,5.18,6.39,352.9,0.65,4.13,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,3,1.73,-59.4,0,0,4.97,6.34,355.3,0.25,3.58,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,4,1.07,-57.2,0,0,4.75,6.29,345.5,-0.32,2.8,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,5,0.42,-54.4,0,0,4.61,6.25,323.8,-0.72,2.24,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,6,0.01,-51.9,0,0,4.43,6.18,315.2,-1.07,1.74,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,7,-0.21,-41.4,0,0,4.32,6.18,302,-1.13,1.82,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,8,-0.09,-16.8,0,22.8,4.22,6.14,304.6,-0.94,1.43,6,23.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,9,0.71,28.4,0,85.5,4.22,6.06,292.9,-0.29,1.32,21.3,84.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,10,1.95,77.1,0,150.7,4.35,6.03,286.5,0.45,1.85,37.3,153.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,11,2.72,73.1,0,147.4,4.6,5.99,274.6,1.04,2.1,35.9,152.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,12,3.78,133.5,0,230.7,4.82,5.95,248.6,1.75,2.87,57.5,236.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,13,5.03,186.3,0,320.1,5.08,5.96,249.3,2.51,3.82,79,316.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,14,5.42,127.9,0,234.9,5.29,5.94,239.6,2.84,3.7,57.5,237.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,15,5.6,72.2,0,135.8,5.44,5.91,238.1,2.82,4.23,33.2,140.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,16,4.49,13.3,0,42.1,5.41,5.9,241.4,2.67,5.15,9.9,43.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,17,3.88,-0.5,0.2,16.5,5.26,5.86,226,2.51,3.99,4.2,18.3,41.8,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,18,4.39,-4.9,0,6.5,5.16,5.85,226,2.51,5.02,1.8,8.5,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,19,4.27,-10.3,0,0,5.03,5.85,231.4,2.91,5.53,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,20,4.82,-6.1,0,0,5,5.85,231.2,3.74,6.15,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,21,5.46,-4.2,0,0,5,5.85,234.2,4.66,5.77,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,22,6.19,-3.9,0.2,0.1,5.1,5.85,236.2,5.57,6.23,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,23,6.95,-2.4,0,0.1,5.2,5.85,241.2,6.29,5.63,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-21,24,7.22,-1.4,0,0.8,5.31,5.86,235.9,6.85,4.43,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,1,8.42,-2.1,0,1.5,5.43,5.89,254.3,7.76,6.01,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,2,9.21,-4.9,0,0,5.62,5.88,253.9,8.27,6.61,0,0,59.3,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,3,9.39,-5.1,0,0,5.72,5.86,256,8.19,7.08,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,4,9.62,-4.3,0,0,5.85,5.85,261.1,8.38,6.8,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,5,9.9,-3.8,0,0,5.96,5.84,258.2,8.58,6.82,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,6,9.45,-5.5,0.8,0.3,6.04,5.85,262.9,8.57,7.56,0,0,59.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,7,9.59,-4.3,0,0,6.14,5.88,254.3,8.66,7.44,0,0,52.2,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,8,10.11,2.3,0,7.5,6.24,5.94,258.7,8.91,6.63,1.4,7.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,9,10.7,36.9,0,61.1,6.37,5.94,261.1,9.23,5.84,14.6,60,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,10,11.35,96.3,0,156.7,6.55,5.99,265.1,9.52,6.01,40,149.5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,11,11.82,98,0,166.1,6.8,6.02,281,9.46,5.92,42.4,165.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,12,12.16,226.4,0,338.3,6.92,6.03,288.4,8.23,6.51,94,350.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,13,11.61,169.5,0,275.4,7.13,6.09,283.7,7.21,7.04,71.7,279.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,14,10.6,133.3,0,237.1,7.15,6.12,290.9,6.35,6.78,58.5,230.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,15,9.53,61.1,0,134.9,7.07,6.13,293.1,5.04,6.81,31.5,128,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,16,9.16,75.4,0,153.4,6.9,6.17,281.6,5.35,6.45,39,151.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,17,8.71,50.5,0,125.8,6.82,6.24,284.8,4.94,6.09,31.6,130.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,18,7.41,-36.9,0,6.5,6.61,6.28,284.3,3.9,5.1,1.3,7.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,19,6.56,-44.9,0,0,6.31,6.28,276.2,3.48,4.74,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,20,6.25,-41.3,0,0,6.08,6.34,279.3,3.43,5.98,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,21,5.2,-54.2,0,0,5.92,6.35,280,2.93,5.33,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,22,4.92,-48.6,0,0,5.74,6.36,278.9,2.5,5.27,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,23,4.9,-48.5,0,0,5.55,6.34,277.6,2.46,5.72,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-22,24,4.85,-48.7,0,0,5.41,6.36,278.5,2.31,6.26,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,1,4.46,-55.2,0,0,5.27,6.33,279.1,2.1,6.28,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,2,4.2,-31.7,0,0,5.16,6.33,276.6,2.09,5.81,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,3,3.7,-54.7,0,0,5.05,6.3,280.4,1.81,6.27,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,4,3.92,-43.4,0,0,4.91,6.29,275.6,1.7,6.13,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,5,3.78,-46.3,0,0,4.84,6.22,271,1.84,5.93,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,6,3.73,-46,0,0,4.74,6.2,267.9,1.7,5.61,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,7,3.54,-34.8,0,0,4.67,6.21,266.6,1.73,5.55,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,8,4.09,-6.1,0,31.6,4.62,6.14,275.9,2.01,5.65,9,27.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,9,3.79,33.6,0.4,75.2,4.69,6.1,283.1,2.14,5.22,19,71.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,10,3.11,105,0,178.3,4.78,6.06,284.4,2.06,5.36,47.6,168.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,11,4.72,217.8,0,318.9,4.95,6.02,277.2,3.12,5.78,91.7,325.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,12,4.98,136.5,0.4,213.1,5.21,6.02,290.8,2.92,6.02,58.9,223.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,13,5.42,242.7,0.2,374.6,5.16,6,282.2,2.99,6.91,100.6,381.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,14,4.99,118.3,0,215.4,5.35,6,294.6,2.32,6.53,52.3,202.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,15,3.02,102.2,0,198.9,5.27,5.96,292.5,1.14,6.21,48.4,186.7,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,16,3.67,119.3,0.2,240.8,5.21,5.99,300.4,1.6,5.68,61.7,233.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,17,3.39,-9.5,0,72.5,5.07,5.96,288.4,1.35,4.36,13.3,62,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,18,2.68,-48.7,0,6.1,4.86,5.93,283.6,0.5,5.43,0.8,5,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,19,2.17,-56.3,0,0,4.61,5.89,273.6,0.33,4.72,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,20,2.13,-54.5,0,0,4.47,5.9,267.3,0.49,5.37,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,21,2.25,-51.3,0,0,4.32,5.86,270.2,0.49,5.51,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,22,2.53,-55,0,0,4.21,5.83,283,0.57,5.61,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,23,2.56,-47.2,0,0,4.11,5.79,287.9,0.67,4.69,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-23,24,2.54,-55.3,0,0,4.04,5.74,291.9,0.66,4.33,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,1,2.09,-56.2,0,0,3.92,5.71,294.7,0.42,3.82,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,2,1.66,-53.2,0,0,3.84,5.68,293.2,0.23,3.56,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,3,1.92,-38.1,0,0,3.79,5.65,294.5,0.39,3.53,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,4,1.51,-44.2,0,0,3.8,5.61,291,0.15,2.71,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,5,0.88,-41.8,0,0,3.71,5.58,250.7,-0.19,2.02,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,6,0.74,-29.4,0,0,3.62,5.51,258.6,-0.17,1.86,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,7,1.01,-21.8,0,0,3.62,5.49,255,0.1,1.82,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,8,1.73,-7.5,0,14.6,3.67,5.48,254.5,0.7,2.2,3.5,15.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,9,2.38,21.6,0,62.3,3.78,5.47,248.7,1.17,2.17,15.5,65.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,10,3.82,63.9,0,127.1,3.94,5.44,262.8,1.97,3.04,32.3,131.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,11,4.44,57.9,0,112.2,4.21,5.41,261.2,2.29,3.49,28.6,117.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,12,4.38,89.7,0,164.1,4.39,5.36,258,2.71,3.8,41.3,167.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,13,3.85,65.4,0.2,120,4.55,5.33,235.2,2.95,3.8,29.2,120.3,34,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,14,3.66,59.8,0.6,108.3,4.64,5.32,228.7,3.03,3.8,25.7,109.3,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,15,3.43,24.6,1.4,49.1,4.67,5.31,218.7,2.9,3.46,10.3,48.8,7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,16,3.34,11.8,1.4,26.3,4.63,5.32,192.5,2.95,2.2,5.3,25.2,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,17,3.9,5.1,2,12.3,4.6,5.33,203.5,3.63,2.68,2.2,11.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,18,4.68,-0.5,2,1.7,4.59,5.32,223.6,4.47,2.56,0,0.1,9.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,19,5.93,-1.5,1.2,0.2,4.64,5.31,239.1,5.71,2.91,0,0,51.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,20,8.2,-7,0.4,0.2,4.77,5.31,260.9,7.59,4.77,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,21,8.51,-6.3,0,0.7,4.9,5.36,263.7,7.74,4.23,0,0,29.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,22,8.75,-2.2,0,0.2,4.99,5.36,263.5,7.94,4.12,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,23,9.03,-2.8,0,0,5.05,5.34,262.1,8.26,4.35,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-24,24,9.11,-4,0.4,0,5.14,5.35,261.8,8.46,4.06,0,0,20.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,1,9.12,-3.6,0.4,0,5.24,5.4,263.2,8.58,3.86,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,2,9.23,-4.8,0.2,0,5.31,5.41,265,8.66,4.41,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,3,9.32,-7.3,0.4,0,5.4,5.42,268.5,8.72,3.96,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,4,9.36,-8.8,0,0.7,5.5,5.45,267.2,8.67,4.6,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,5,9.17,-14,0,0,5.58,5.49,263.4,8.38,4.18,0,0,17.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,6,8.83,-15.9,0,0,5.65,5.54,255.7,8.08,3.96,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,7,8.42,-7.2,0.2,0,5.67,5.59,244.5,7.7,3.51,0,0,33.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,8,8.2,10,0,19.2,5.69,5.63,234.7,7.62,3.29,4.2,19.7,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,9,8.42,30.7,0.2,51.6,5.77,5.68,234.1,8.08,3.8,11.4,52.2,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,10,9.06,42.7,0,71.4,5.87,5.72,235.4,8.6,3.92,16.2,71.5,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,11,10.21,73.2,0,122.6,6.01,5.77,235,9.47,4.54,29.1,123.3,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,12,11.04,67.8,0,116.5,6.24,5.77,233.1,9.9,5.14,28.2,118.2,47.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,13,10.6,43.1,0.8,79,6.44,5.8,230.9,9.6,6.23,17.9,79.9,40.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,14,10.38,43.6,0.8,77.6,6.61,5.84,229.4,9.58,6.34,17.1,77.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,15,10.39,25,0.8,45.3,6.73,5.91,232.8,9.6,6.96,9.5,44.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,16,10.52,17.7,0.2,35.3,6.81,5.91,233.6,9.7,7.18,7.6,34.6,22.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,17,10.62,5.5,0,15.8,6.83,5.99,232.6,9.79,7.33,3.2,15,43.2,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,18,10.54,-2.8,0.6,1.9,6.83,6.04,237.9,9.85,6.08,0,0.6,52.5,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,19,10.57,-5.8,0.2,0.6,6.85,6.08,252.8,9.93,4.75,0,0,60,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,20,10.68,-7,0,1.1,6.88,6.13,244.7,9.73,4.44,0,0,23,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,21,10.37,-7,0,0,6.88,6.18,239.3,9.49,3.85,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,22,10.01,-3.4,0.4,0,6.88,6.23,234.6,9.56,3.8,0,0,24.7,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,23,10.35,-4.4,0.6,0,6.88,6.29,231.5,9.86,4.9,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-25,24,10.42,-4.5,0.8,0,6.9,6.34,227.4,9.94,5.3,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,1,10.49,-4.3,1.4,0,6.93,6.4,217.8,9.96,6.07,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,2,10.6,-4,1.2,0,6.96,6.45,220.7,9.99,6.55,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,3,10.74,-3.3,2.6,0,7.01,6.49,226.2,10.12,6.87,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,4,10.77,-3.1,1.4,0,7.07,6.52,230.4,10.13,7.63,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,5,10.96,-6.8,1.8,0.5,7.14,6.55,239.4,9.95,9.06,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,6,10.18,-21.7,0,0,7.18,6.6,257.6,7.46,10.28,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,7,9.3,-15.3,0,0,7.18,6.65,261.6,6.49,10.14,0,0,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,8,9.08,-2.2,0,19.6,7.13,6.68,260.6,6.47,9.09,4.8,21,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,9,9.13,45.8,0,96.6,7.04,6.75,259,6.47,9.38,25.3,90.8,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,10,9.21,172.5,0,241.6,7.01,6.79,264,6.59,8.88,73.8,246.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,11,9.86,179,0,262.3,7.1,6.78,270.7,6.8,8.2,73.6,276.1,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,12,9.98,161.2,0,253.5,7.25,6.78,265.9,6.77,8.05,67.1,260.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,13,10.54,216.4,0,352.3,7.38,6.83,262.5,6.99,8.07,91.7,354.9,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,14,9.96,105.7,0,193.5,7.53,6.8,271.3,6.45,6.72,47.8,191.6,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,15,6.96,75.4,1,144.8,7.58,6.81,271.5,5.42,5.6,34.6,143.4,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,16,7.91,68.9,0,157,7.49,6.79,260.3,6.1,4.51,38.2,151.3,0,NA,NA,NA,NA,NA,2002
"T06",1,2002-02-26,17,8.04,8.3,0,43,7.44,6.8,245.2,6.19,4.69,10,42.5,0,NA,NA,NA,NA,NA,2002
